index,listing_id,date
4104,16641,2010-09-12
4105,16641,2010-10-25
4106,16641,2010-11-01
4107,16641,2010-11-12
4108,16641,2011-01-21
4109,16641,2011-02-12
4110,16641,2011-03-04
4111,16641,2011-03-11
4112,16641,2011-03-16
4113,16641,2011-04-05
4114,16641,2011-04-12
4115,16641,2011-04-21
4116,16641,2011-05-07
4117,16641,2011-05-16
4118,16641,2011-05-21
4119,16641,2011-06-15
4120,16641,2011-06-18
4121,16641,2011-06-24
4122,16641,2011-12-10
4123,16641,2012-01-28
4124,16641,2012-03-17
4125,16641,2012-03-30
4126,16641,2012-04-29
4127,16641,2012-05-05
4128,16641,2012-05-14
4129,16641,2012-06-02
4130,16641,2012-06-16
4131,16641,2012-10-14
4132,16641,2012-10-29
4133,16641,2013-03-09
4134,16641,2013-03-17
4135,16641,2013-03-31
4136,16641,2013-04-11
4137,16641,2013-04-26
4138,16641,2013-05-05
4139,16641,2014-03-12
4140,16641,2014-03-16
4141,16641,2014-07-17
4142,16641,2014-10-27
4143,16641,2015-03-18
4144,16641,2015-03-24
4145,16641,2015-06-19
4146,16641,2015-07-06
4147,16641,2015-09-09
4148,1336920,2013-07-19
4149,1336920,2013-07-30
4150,1336920,2013-08-13
4151,1336920,2013-08-25
4152,1336920,2013-09-22
4153,1336920,2013-09-26
4154,1336920,2013-10-04
4155,1336920,2013-10-11
4156,1336920,2013-10-24
4157,1336920,2013-11-03
4158,1336920,2013-12-28
4159,1336920,2014-03-27
4160,1336920,2014-04-04
4161,1336920,2014-05-07
4162,1336920,2014-05-19
4163,1336920,2014-06-08
4164,1336920,2014-06-13
4165,1336920,2014-06-22
4166,1336920,2014-07-02
4167,1336920,2014-07-10
4168,1336920,2014-07-20
4169,1336920,2014-07-26
4170,1336920,2014-08-04
4171,1336920,2014-08-11
4172,1336920,2014-08-24
4173,1336920,2014-09-02
4174,1336920,2014-09-14
4175,1336920,2014-09-23
4176,1336920,2014-10-06
4177,1336920,2014-10-16
4178,1336920,2014-10-23
4179,1336920,2014-10-31
4180,1336920,2014-12-18
4181,1336920,2015-03-21
4182,1336920,2015-04-13
4183,1336920,2015-04-17
4184,1336920,2015-04-23
4185,1336920,2015-04-27
4186,1336920,2015-05-12
4187,1336920,2015-05-20
4188,1336920,2015-05-24
4189,1336920,2015-06-06
4190,1336920,2015-07-09
4191,1336920,2015-07-18
4192,3869590,2015-06-01
4193,1204653,2014-05-12
4194,1204653,2014-08-27
4195,1204653,2014-09-29
4196,1204653,2014-10-18
4197,1204653,2014-11-01
4198,1204653,2014-11-08
4199,1204653,2014-11-16
4200,1204653,2014-11-22
4201,1204653,2014-11-29
4202,1204653,2014-12-31
4203,1204653,2015-04-11
4204,1204653,2015-04-12
4205,1204653,2015-04-20
4206,1204653,2015-04-25
4207,1204653,2015-05-08
4208,1204653,2015-05-17
4209,1204653,2015-05-19
4210,1204653,2015-05-22
4211,1204653,2015-05-25
4212,1204653,2015-06-01
4213,1204653,2015-06-11
4214,1204653,2015-06-16
4215,1204653,2015-06-18
4216,1204653,2015-06-22
4217,1204653,2015-06-25
4218,1204653,2015-07-18
4219,1204653,2015-07-19
4220,1204653,2015-07-30
4221,1204653,2015-07-31
4222,1204653,2015-08-07
4223,1204653,2015-08-08
4224,1204653,2015-08-17
4225,1204653,2015-08-20
4226,1204653,2015-08-24
4227,6527306,2015-06-22
4228,6527306,2015-07-07
4229,6527306,2015-08-04
4230,6527306,2015-08-24
4231,6527306,2015-09-01
4232,6527306,2015-09-15
4233,3744387,2015-05-29
4234,3744387,2015-05-31
4235,3744387,2015-06-03
4236,3744387,2015-06-06
4237,3744387,2015-07-01
4238,3744387,2015-07-03
4239,3744387,2015-07-06
4240,3744387,2015-07-10
4241,3360124,2014-07-06
4242,3360124,2014-07-18
4243,3360124,2015-04-02
4244,3360124,2015-05-18
4245,3360124,2015-07-17
4246,3360124,2015-07-25
4247,3360124,2015-07-29
4248,1912907,2014-02-18
4249,1912907,2014-03-31
4250,1912907,2014-04-02
4251,1912907,2014-04-05
4252,1912907,2014-04-12
4253,1912907,2014-04-14
4254,1912907,2014-04-21
4255,1912907,2014-05-07
4256,1912907,2014-05-21
4257,1912907,2014-05-22
4258,1912907,2014-06-04
4259,1912907,2014-07-18
4260,1912907,2014-07-24
4261,1912907,2014-07-25
4262,1912907,2014-10-28
4263,1912907,2014-11-20
4264,1912907,2015-04-13
4265,1912907,2015-04-22
4266,1912907,2015-04-23
4267,1912907,2015-05-19
4268,1912907,2015-05-20
4269,1912907,2015-06-18
4270,3186210,2014-08-28
4271,3186210,2014-09-10
4272,3186210,2015-02-13
4273,3186210,2015-03-30
4274,3186210,2015-05-27
4275,3186210,2015-07-20
4276,3186210,2015-08-11
4277,3186210,2015-08-24
4278,3186210,2015-09-08
4279,2097166,2014-03-09
4280,2097166,2014-03-24
4281,2097166,2014-04-02
4282,2097166,2014-04-09
4283,2097166,2014-04-14
4284,2097166,2014-04-27
4285,2097166,2014-05-02
4286,2097166,2014-05-07
4287,2097166,2014-05-14
4288,2097166,2014-05-21
4289,2097166,2014-05-26
4290,2097166,2014-06-02
4291,2097166,2014-06-07
4292,2097166,2014-06-28
4293,2097166,2014-10-13
4294,2097166,2014-10-29
4295,2097166,2014-11-30
4296,2097166,2014-12-08
4297,2097166,2015-01-02
4298,2097166,2015-03-09
4299,2097166,2015-03-19
4300,2097166,2015-04-01
4301,2097166,2015-04-11
4302,2097166,2015-04-25
4303,2097166,2015-05-18
4304,2097166,2015-05-31
4305,2097166,2015-06-20
4306,2097166,2015-07-01
4307,2643773,2014-05-24
4308,2643773,2014-06-15
4309,2643773,2014-07-02
4310,2643773,2014-08-12
4311,2643773,2014-10-17
4312,2643773,2014-11-20
4313,2643773,2014-12-08
4314,2643773,2015-05-16
4315,4475295,2014-11-17
4316,4475295,2014-12-15
4317,4475295,2014-12-25
4318,4475295,2015-04-06
4319,4475295,2015-05-19
4320,4475295,2015-05-24
4321,4475295,2015-09-25
4322,7997888,2015-09-08
4323,7997888,2015-09-17
4324,453315,2012-05-14
4325,453315,2012-05-16
4326,453315,2012-05-19
4327,453315,2012-05-24
4328,453315,2012-05-31
4329,453315,2012-06-02
4330,453315,2012-06-03
4331,453315,2012-06-04
4332,453315,2012-06-15
4333,453315,2012-06-16
4334,453315,2012-06-26
4335,453315,2012-06-28
4336,453315,2012-07-02
4337,453315,2012-07-21
4338,453315,2012-08-07
4339,453315,2012-08-16
4340,453315,2012-08-21
4341,453315,2012-08-24
4342,453315,2012-08-28
4343,453315,2012-08-31
4344,453315,2012-09-07
4345,453315,2012-09-08
4346,453315,2012-09-10
4347,453315,2012-09-17
4348,453315,2012-09-20
4349,453315,2012-09-24
4350,453315,2012-09-27
4351,453315,2012-10-04
4352,453315,2012-10-11
4353,453315,2012-10-15
4354,453315,2012-10-19
4355,453315,2012-10-24
4356,453315,2012-10-27
4357,453315,2012-10-30
4358,453315,2012-11-02
4359,453315,2012-11-05
4360,453315,2012-11-12
4361,453315,2012-11-19
4362,453315,2012-11-24
4363,453315,2012-12-08
4364,453315,2012-12-08
4365,453315,2012-12-24
4366,453315,2013-01-02
4367,453315,2013-01-04
4368,453315,2013-01-14
4369,453315,2013-01-25
4370,453315,2013-02-20
4371,453315,2013-02-27
4372,453315,2013-03-04
4373,453315,2013-03-09
4374,453315,2013-03-11
4375,453315,2013-03-14
4376,453315,2013-03-16
4377,453315,2013-03-18
4378,453315,2013-03-21
4379,453315,2013-03-24
4380,453315,2013-04-02
4381,453315,2013-04-08
4382,453315,2013-04-10
4383,453315,2013-04-15
4384,453315,2013-04-18
4385,453315,2013-04-21
4386,453315,2013-04-27
4387,453315,2013-04-29
4388,453315,2013-05-02
4389,453315,2013-05-06
4390,453315,2013-05-10
4391,453315,2013-05-25
4392,453315,2013-05-28
4393,453315,2013-06-01
4394,453315,2013-06-07
4395,453315,2013-06-09
4396,453315,2013-06-10
4397,453315,2013-06-12
4398,453315,2013-06-18
4399,453315,2013-06-25
4400,453315,2013-06-27
4401,453315,2013-06-29
4402,453315,2013-06-30
4403,453315,2013-07-02
4404,453315,2013-07-04
4405,453315,2013-07-08
4406,453315,2013-07-22
4407,453315,2013-07-26
4408,453315,2013-08-02
4409,453315,2013-08-08
4410,453315,2013-08-12
4411,453315,2013-08-14
4412,453315,2013-08-18
4413,453315,2013-08-19
4414,453315,2013-08-22
4415,453315,2013-08-25
4416,453315,2013-08-31
4417,453315,2013-09-07
4418,453315,2013-09-09
4419,453315,2013-09-10
4420,453315,2013-09-15
4421,453315,2013-09-20
4422,453315,2013-09-25
4423,453315,2013-09-29
4424,453315,2013-10-04
4425,453315,2013-10-07
4426,453315,2013-10-10
4427,453315,2013-10-13
4428,453315,2013-10-21
4429,453315,2013-10-25
4430,453315,2013-10-29
4431,453315,2013-11-04
4432,453315,2013-11-05
4433,453315,2013-11-10
4434,453315,2013-11-11
4435,453315,2013-11-13
4436,453315,2013-11-19
4437,453315,2013-11-20
4438,453315,2013-11-24
4439,453315,2013-12-02
4440,453315,2013-12-07
4441,453315,2013-12-20
4442,453315,2013-12-24
4443,453315,2013-12-30
4444,453315,2014-01-03
4445,453315,2014-01-10
4446,453315,2014-01-13
4447,453315,2014-01-16
4448,453315,2014-01-27
4449,453315,2014-02-05
4450,453315,2014-02-07
4451,453315,2014-02-17
4452,453315,2014-02-20
4453,453315,2014-03-14
4454,453315,2014-03-16
4455,453315,2014-03-22
4456,453315,2014-03-24
4457,453315,2014-03-26
4458,453315,2014-04-02
4459,453315,2014-04-03
4460,453315,2014-04-06
4461,453315,2014-04-10
4462,453315,2014-04-13
4463,453315,2014-04-14
4464,453315,2014-04-16
4465,453315,2014-04-19
4466,453315,2014-04-23
4467,453315,2014-04-24
4468,453315,2014-04-26
4469,453315,2014-04-30
4470,453315,2014-05-01
4471,453315,2014-05-02
4472,453315,2014-05-10
4473,453315,2014-05-15
4474,453315,2014-05-16
4475,453315,2014-05-17
4476,453315,2014-05-19
4477,453315,2014-05-20
4478,453315,2014-05-22
4479,453315,2014-05-25
4480,453315,2014-06-01
4481,453315,2014-06-07
4482,453315,2014-06-08
4483,453315,2014-06-12
4484,453315,2014-06-13
4485,453315,2014-06-18
4486,453315,2014-06-19
4487,453315,2014-06-20
4488,453315,2014-06-21
4489,453315,2014-06-24
4490,453315,2014-06-27
4491,453315,2014-07-03
4492,453315,2014-07-06
4493,453315,2014-07-08
4494,453315,2014-07-09
4495,453315,2014-07-11
4496,453315,2014-07-14
4497,453315,2014-07-21
4498,453315,2014-07-23
4499,453315,2014-07-24
4500,453315,2014-07-27
4501,453315,2014-08-01
4502,453315,2014-08-02
4503,453315,2014-08-05
4504,453315,2014-08-06
4505,453315,2014-08-07
4506,453315,2014-08-09
4507,453315,2014-08-11
4508,453315,2014-08-12
4509,453315,2014-08-13
4510,453315,2014-08-15
4511,453315,2014-08-18
4512,453315,2014-08-21
4513,453315,2014-08-22
4514,453315,2014-08-23
4515,453315,2014-08-26
4516,453315,2014-09-01
4517,453315,2014-09-05
4518,453315,2014-09-08
4519,453315,2014-09-13
4520,453315,2014-09-15
4521,453315,2014-09-17
4522,453315,2014-09-20
4523,453315,2014-09-22
4524,453315,2014-09-28
4525,453315,2014-10-02
4526,453315,2014-10-05
4527,453315,2014-10-08
4528,453315,2014-10-09
4529,453315,2014-10-13
4530,453315,2014-10-16
4531,453315,2014-10-17
4532,453315,2014-10-18
4533,453315,2014-10-24
4534,453315,2014-10-25
4535,453315,2014-10-27
4536,453315,2014-10-31
4537,453315,2014-11-04
4538,453315,2014-11-08
4539,453315,2014-11-11
4540,453315,2014-11-14
4541,453315,2014-11-20
4542,453315,2014-11-23
4543,453315,2014-11-26
4544,453315,2014-11-30
4545,453315,2014-12-05
4546,453315,2014-12-08
4547,453315,2014-12-16
4548,453315,2014-12-17
4549,453315,2014-12-21
4550,453315,2014-12-28
4551,453315,2014-12-30
4552,453315,2015-01-04
4553,453315,2015-01-10
4554,453315,2015-01-12
4555,453315,2015-01-14
4556,453315,2015-01-20
4557,453315,2015-01-24
4558,453315,2015-01-26
4559,453315,2015-01-29
4560,453315,2015-02-03
4561,453315,2015-02-07
4562,453315,2015-02-09
4563,453315,2015-02-10
4564,453315,2015-02-16
4565,453315,2015-02-20
4566,453315,2015-03-02
4567,453315,2015-03-03
4568,453315,2015-03-07
4569,453315,2015-03-11
4570,453315,2015-03-16
4571,453315,2015-03-21
4572,453315,2015-03-25
4573,453315,2015-03-28
4574,453315,2015-03-30
4575,453315,2015-04-01
4576,453315,2015-04-05
4577,453315,2015-04-07
4578,453315,2015-04-12
4579,453315,2015-04-18
4580,453315,2015-04-20
4581,453315,2015-04-26
4582,453315,2015-04-29
4583,453315,2015-05-01
4584,453315,2015-05-03
4585,453315,2015-05-05
4586,453315,2015-05-08
4587,453315,2015-05-12
4588,453315,2015-05-14
4589,453315,2015-05-15
4590,453315,2015-05-16
4591,453315,2015-05-18
4592,453315,2015-05-20
4593,453315,2015-05-24
4594,453315,2015-05-26
4595,453315,2015-05-29
4596,453315,2015-06-01
4597,453315,2015-06-09
4598,453315,2015-06-11
4599,453315,2015-06-13
4600,453315,2015-06-15
4601,453315,2015-06-19
4602,453315,2015-06-24
4603,453315,2015-06-29
4604,453315,2015-07-03
4605,453315,2015-07-08
4606,453315,2015-07-09
4607,453315,2015-07-11
4608,453315,2015-07-13
4609,453315,2015-07-17
4610,453315,2015-07-21
4611,453315,2015-07-23
4612,453315,2015-07-24
4613,453315,2015-07-26
4614,453315,2015-07-30
4615,453315,2015-07-31
4616,453315,2015-08-02
4617,453315,2015-08-04
4618,453315,2015-08-05
4619,453315,2015-08-08
4620,453315,2015-08-11
4621,453315,2015-08-14
4622,453315,2015-08-18
4623,453315,2015-08-19
4624,453315,2015-08-22
4625,453315,2015-08-24
4626,453315,2015-08-27
4627,453315,2015-08-30
4628,453315,2015-09-05
4629,453315,2015-09-08
4630,453315,2015-09-12
4631,453315,2015-09-14
4632,453315,2015-09-19
4633,453315,2015-09-24
4634,4461538,2014-11-09
4635,4461538,2014-12-06
4636,4461538,2014-12-07
4637,4461538,2014-12-20
4638,4461538,2015-01-10
4639,4461538,2015-01-15
4640,4461538,2015-01-19
4641,4461538,2015-01-25
4642,4461538,2015-02-02
4643,4461538,2015-02-28
4644,4461538,2015-03-04
4645,4461538,2015-03-10
4646,4461538,2015-03-16
4647,4461538,2015-03-25
4648,4461538,2015-03-27
4649,4461538,2015-04-02
4650,4461538,2015-04-21
4651,4461538,2015-05-13
4652,4461538,2015-05-21
4653,4461538,2015-05-23
4654,4461538,2015-05-26
4655,4461538,2015-06-19
4656,4461538,2015-06-21
4657,4461538,2015-06-25
4658,4461538,2015-06-29
4659,4461538,2015-07-01
4660,4461538,2015-07-06
4661,4461538,2015-07-17
4662,4461538,2015-08-10
4663,4461538,2015-08-15
4664,4461538,2015-08-23
4665,4461538,2015-08-28
4666,4461538,2015-09-04
4667,4461538,2015-09-10
4668,4461538,2015-09-14
4669,4461538,2015-09-16
4670,5939372,2015-07-09
4671,5939372,2015-09-16
4672,4967318,2015-02-05
4673,4967318,2015-02-22
4674,4967318,2015-02-28
4675,4967318,2015-03-11
4676,4967318,2015-03-19
4677,4967318,2015-03-20
4678,4967318,2015-03-23
4679,4967318,2015-03-29
4680,4967318,2015-04-08
4681,4967318,2015-04-13
4682,4967318,2015-04-16
4683,4967318,2015-04-20
4684,4967318,2015-05-07
4685,4967318,2015-05-13
4686,4967318,2015-05-15
4687,4967318,2015-05-17
4688,4967318,2015-05-19
4689,4967318,2015-05-20
4690,4967318,2015-05-23
4691,4967318,2015-05-24
4692,4967318,2015-05-28
4693,4967318,2015-06-02
4694,4967318,2015-06-08
4695,4967318,2015-06-11
4696,4967318,2015-06-14
4697,3951862,2014-10-20
4698,3951862,2014-10-27
4699,3951862,2015-05-19
4700,3951862,2015-09-28
4701,5932025,2015-05-15
4702,5932025,2015-05-31
4703,2969279,2014-06-01
4704,2969279,2014-08-02
4705,2969279,2014-11-17
4706,2969279,2015-04-14
4707,2969279,2015-05-19
4708,2969279,2015-05-20
4709,2969279,2015-06-17
4710,2969279,2015-09-15
4711,28204,2010-11-01
4712,28204,2013-01-24
4713,28204,2013-03-30
4714,28204,2014-09-22
4715,28204,2015-04-11
4716,28204,2015-08-17
4717,2289889,2014-04-18
4718,2289889,2014-05-05
4719,2289889,2014-05-08
4720,2289889,2014-05-14
4721,2289889,2014-05-19
4722,2289889,2014-06-20
4723,2289889,2014-06-25
4724,2289889,2014-06-28
4725,2289889,2014-07-01
4726,2289889,2014-07-03
4727,2289889,2014-07-07
4728,2289889,2014-09-27
4729,2289889,2014-09-29
4730,2289889,2014-11-24
4731,2289889,2014-12-28
4732,2289889,2014-12-30
4733,2289889,2015-02-06
4734,2289889,2015-02-09
4735,2289889,2015-02-17
4736,2289889,2015-02-22
4737,2289889,2015-03-03
4738,2289889,2015-03-12
4739,2289889,2015-03-14
4740,2289889,2015-03-21
4741,2289889,2015-03-27
4742,2289889,2015-03-30
4743,2289889,2015-04-03
4744,2289889,2015-04-10
4745,2289889,2015-04-15
4746,2289889,2015-04-24
4747,2289889,2015-04-27
4748,2289889,2015-04-30
4749,2289889,2015-05-05
4750,2289889,2015-05-11
4751,2289889,2015-05-15
4752,2289889,2015-05-18
4753,2289889,2015-05-21
4754,2289889,2015-05-28
4755,2289889,2015-06-01
4756,2289889,2015-06-04
4757,2289889,2015-06-08
4758,2289889,2015-06-12
4759,2289889,2015-06-15
4760,2289889,2015-07-02
4761,2289889,2015-07-07
4762,2289889,2015-07-23
4763,2289889,2015-07-28
4764,2289889,2015-08-10
4765,2170732,2014-03-29
4766,2170732,2014-11-20
4767,1648624,2014-05-20
4768,1648624,2015-04-01
4769,1648624,2015-05-01
4770,6504358,2015-06-03
4771,7559554,2015-08-01
4772,7559554,2015-08-09
4773,7559554,2015-08-16
4774,7559554,2015-09-07
4775,1517852,2013-09-06
4776,1517852,2013-09-07
4777,1517852,2013-09-14
4778,1517852,2013-09-28
4779,1517852,2013-10-28
4780,1517852,2013-12-09
4781,1517852,2014-03-17
4782,1517852,2014-03-28
4783,1517852,2014-09-16
4784,1517852,2014-10-09
4785,1517852,2014-12-30
4786,1517852,2015-04-05
4787,1517852,2015-05-21
4788,1517852,2015-08-17
4789,4359559,2015-02-28
4790,4359559,2015-03-10
4791,4359559,2015-03-14
4792,4359559,2015-03-21
4793,4359559,2015-03-21
4794,4359559,2015-03-27
4795,4359559,2015-03-30
4796,4359559,2015-04-07
4797,4359559,2015-04-09
4798,4359559,2015-04-13
4799,4359559,2015-04-23
4800,4359559,2015-04-26
4801,4359559,2015-04-30
4802,4359559,2015-05-06
4803,4359559,2015-05-11
4804,4359559,2015-05-17
4805,4359559,2015-06-08
4806,4359559,2015-06-26
4807,4359559,2015-07-24
4808,4359559,2015-07-27
4809,4359559,2015-08-07
4810,4359559,2015-08-10
4811,4359559,2015-08-27
4812,4359559,2015-09-21
4813,4359559,2015-09-26
4814,3712139,2014-08-05
4815,3712139,2014-08-19
4816,3712139,2014-09-15
4817,3712139,2014-09-26
4818,3712139,2014-10-01
4819,3712139,2014-10-04
4820,3712139,2014-10-10
4821,3712139,2014-10-13
4822,3712139,2014-10-16
4823,3712139,2014-10-20
4824,3712139,2014-10-25
4825,3712139,2014-11-01
4826,3712139,2014-11-08
4827,3712139,2014-11-15
4828,3712139,2014-11-19
4829,3712139,2014-12-06
4830,748316,2012-11-07
4831,748316,2012-11-13
4832,748316,2012-11-26
4833,748316,2012-12-16
4834,748316,2012-12-30
4835,748316,2013-01-07
4836,748316,2013-01-11
4837,748316,2013-01-14
4838,748316,2013-01-27
4839,748316,2013-02-02
4840,748316,2013-02-04
4841,748316,2013-02-13
4842,748316,2013-02-17
4843,748316,2013-02-28
4844,748316,2013-03-02
4845,748316,2013-03-08
4846,748316,2013-03-15
4847,748316,2013-03-20
4848,748316,2013-03-25
4849,748316,2013-03-29
4850,748316,2013-04-02
4851,748316,2013-04-05
4852,748316,2013-04-09
4853,748316,2013-04-13
4854,748316,2013-04-16
4855,748316,2013-04-19
4856,748316,2013-04-24
4857,748316,2013-04-27
4858,748316,2013-05-02
4859,748316,2013-05-14
4860,748316,2013-05-19
4861,748316,2013-05-24
4862,748316,2013-05-27
4863,748316,2013-05-29
4864,748316,2013-06-02
4865,748316,2013-06-07
4866,748316,2013-06-11
4867,748316,2013-06-14
4868,748316,2013-06-18
4869,748316,2013-06-20
4870,748316,2013-06-22
4871,748316,2013-06-28
4872,748316,2013-06-30
4873,748316,2013-07-01
4874,748316,2013-07-06
4875,748316,2013-07-08
4876,748316,2013-07-13
4877,748316,2013-07-15
4878,748316,2013-07-18
4879,748316,2013-07-22
4880,748316,2013-07-26
4881,748316,2013-08-04
4882,748316,2013-08-15
4883,748316,2013-08-21
4884,748316,2013-08-28
4885,748316,2013-09-05
4886,748316,2013-09-08
4887,748316,2013-09-14
4888,748316,2013-09-18
4889,748316,2013-09-21
4890,748316,2013-09-24
4891,748316,2013-09-26
4892,748316,2013-09-29
4893,748316,2013-10-07
4894,748316,2013-10-11
4895,748316,2013-10-13
4896,748316,2013-10-16
4897,748316,2013-10-19
4898,748316,2013-10-21
4899,748316,2013-10-24
4900,748316,2013-10-27
4901,748316,2013-10-30
4902,748316,2013-11-06
4903,748316,2013-11-10
4904,748316,2013-11-16
4905,748316,2013-11-20
4906,748316,2013-11-22
4907,748316,2013-12-04
4908,748316,2013-12-09
4909,748316,2013-12-25
4910,748316,2013-12-29
4911,748316,2014-01-03
4912,748316,2014-01-09
4913,748316,2014-01-29
4914,748316,2014-01-31
4915,748316,2014-02-06
4916,748316,2014-02-15
4917,748316,2014-02-20
4918,748316,2014-02-24
4919,748316,2014-02-27
4920,748316,2014-03-02
4921,748316,2014-03-13
4922,748316,2014-03-15
4923,748316,2014-03-20
4924,748316,2014-03-22
4925,748316,2014-03-24
4926,748316,2014-03-26
4927,748316,2014-04-03
4928,748316,2014-04-07
4929,748316,2014-04-09
4930,748316,2014-04-16
4931,748316,2014-04-21
4932,748316,2014-05-03
4933,748316,2014-05-08
4934,748316,2014-05-13
4935,748316,2014-05-19
4936,748316,2014-05-22
4937,748316,2014-06-04
4938,748316,2014-06-07
4939,748316,2014-06-08
4940,748316,2014-06-13
4941,748316,2014-06-16
4942,748316,2014-06-23
4943,748316,2014-06-30
4944,748316,2014-07-03
4945,748316,2014-07-10
4946,748316,2014-07-15
4947,748316,2014-07-19
4948,748316,2014-07-22
4949,748316,2014-07-24
4950,748316,2014-07-29
4951,748316,2014-07-31
4952,748316,2014-08-06
4953,748316,2014-08-08
4954,748316,2014-08-10
4955,748316,2014-08-16
4956,748316,2014-08-19
4957,748316,2014-08-22
4958,748316,2014-08-28
4959,748316,2014-09-01
4960,748316,2014-09-04
4961,748316,2014-09-07
4962,748316,2014-09-12
4963,748316,2014-09-14
4964,748316,2014-09-16
4965,748316,2014-09-26
4966,748316,2014-09-28
4967,748316,2014-10-01
4968,748316,2014-10-05
4969,748316,2014-10-08
4970,748316,2014-10-12
4971,748316,2014-10-15
4972,748316,2014-10-21
4973,748316,2014-10-24
4974,748316,2014-10-26
4975,748316,2014-11-03
4976,748316,2014-11-05
4977,748316,2014-11-07
4978,748316,2014-11-16
4979,748316,2014-11-22
4980,748316,2014-11-24
4981,748316,2014-11-27
4982,748316,2014-11-30
4983,748316,2014-12-04
4984,748316,2014-12-09
4985,748316,2014-12-13
4986,748316,2014-12-20
4987,748316,2014-12-23
4988,748316,2014-12-26
4989,748316,2014-12-30
4990,748316,2015-01-06
4991,748316,2015-01-08
4992,748316,2015-01-10
4993,748316,2015-01-15
4994,748316,2015-01-23
4995,748316,2015-01-27
4996,748316,2015-01-30
4997,748316,2015-02-01
4998,748316,2015-02-09
4999,748316,2015-02-12
5000,748316,2015-02-14
5001,748316,2015-02-20
5002,748316,2015-02-21
5003,748316,2015-02-25
5004,748316,2015-03-03
5005,748316,2015-03-07
5006,748316,2015-03-13
5007,748316,2015-03-21
5008,748316,2015-03-27
5009,748316,2015-04-01
5010,748316,2015-04-05
5011,748316,2015-04-07
5012,748316,2015-04-14
5013,748316,2015-04-19
5014,748316,2015-04-26
5015,748316,2015-04-28
5016,748316,2015-05-01
5017,748316,2015-05-03
5018,748316,2015-05-05
5019,748316,2015-05-07
5020,748316,2015-05-11
5021,748316,2015-05-13
5022,748316,2015-05-15
5023,748316,2015-05-17
5024,748316,2015-05-20
5025,748316,2015-05-25
5026,748316,2015-05-30
5027,748316,2015-06-03
5028,748316,2015-06-07
5029,748316,2015-06-10
5030,748316,2015-06-14
5031,748316,2015-06-16
5032,748316,2015-06-18
5033,748316,2015-06-21
5034,748316,2015-06-24
5035,748316,2015-06-30
5036,748316,2015-07-02
5037,748316,2015-07-05
5038,748316,2015-07-09
5039,748316,2015-07-12
5040,748316,2015-07-24
5041,748316,2015-07-27
5042,748316,2015-07-30
5043,748316,2015-08-04
5044,748316,2015-08-08
5045,748316,2015-08-10
5046,748316,2015-08-13
5047,748316,2015-08-18
5048,748316,2015-08-20
5049,748316,2015-08-25
5050,748316,2015-08-27
5051,748316,2015-09-01
5052,748316,2015-09-03
5053,748316,2015-09-07
5054,748316,2015-09-14
5055,748316,2015-09-19
5056,748316,2015-09-24
5057,1845747,2013-11-19
5058,1845747,2014-03-18
5059,1845747,2014-03-27
5060,1845747,2014-03-31
5061,1845747,2014-04-08
5062,1845747,2014-04-12
5063,1845747,2014-05-02
5064,1845747,2014-05-09
5065,1845747,2014-05-14
5066,1845747,2014-05-16
5067,1845747,2014-05-20
5068,1845747,2014-06-09
5069,1845747,2014-06-25
5070,1845747,2014-07-08
5071,1845747,2014-07-17
5072,1845747,2014-07-29
5073,1845747,2014-08-01
5074,1845747,2014-08-18
5075,1845747,2014-09-21
5076,1845747,2014-09-25
5077,1845747,2014-09-27
5078,1845747,2014-10-01
5079,1845747,2014-10-04
5080,1845747,2014-10-08
5081,1845747,2014-10-11
5082,1845747,2014-10-13
5083,1845747,2014-10-17
5084,1845747,2014-10-20
5085,1845747,2014-10-24
5086,1845747,2014-10-31
5087,1845747,2014-11-02
5088,1845747,2014-11-06
5089,1845747,2014-11-07
5090,1845747,2014-11-09
5091,1845747,2014-11-12
5092,1845747,2014-11-16
5093,1845747,2014-11-21
5094,1845747,2015-01-04
5095,1845747,2015-01-11
5096,1845747,2015-01-19
5097,1845747,2015-01-25
5098,1845747,2015-02-01
5099,1845747,2015-03-07
5100,5814764,2015-04-13
5101,5814764,2015-04-20
5102,5814764,2015-04-22
5103,5814764,2015-04-24
5104,5814764,2015-05-02
5105,5814764,2015-05-04
5106,5814764,2015-05-08
5107,5814764,2015-05-19
5108,5814764,2015-05-25
5109,5814764,2015-06-10
5110,5814764,2015-06-22
5111,5814764,2015-06-30
5112,5814764,2015-07-04
5113,5814764,2015-07-07
5114,5814764,2015-08-01
5115,5814764,2015-08-09
5116,5814764,2015-08-15
5117,5814764,2015-08-15
5118,5814764,2015-08-15
5119,2786134,2014-08-01
5120,2786134,2014-08-06
5121,2786134,2014-09-08
5122,2786134,2014-09-13
5123,2786134,2014-09-19
5124,2786134,2014-10-13
5125,2786134,2014-10-17
5126,2786134,2014-11-10
5127,2786134,2014-11-19
5128,2786134,2015-03-24
5129,2786134,2015-03-26
5130,2786134,2015-03-30
5131,2786134,2015-05-12
5132,2786134,2015-05-23
5133,2786134,2015-06-02
5134,2786134,2015-06-29
5135,755350,2014-08-07
5136,755350,2015-04-13
5137,755350,2015-04-26
5138,1528509,2014-03-10
5139,1528509,2014-05-05
5140,1528509,2014-05-20
5141,1528509,2014-07-07
5142,1528509,2014-08-15
5143,1528509,2014-10-19
5144,1528509,2014-11-02
